-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
42,-79.375,2025,230,51
42,-78.75,2025,230,57.6
42,-78.125,2025,230,90
42.5,-79.375,2025,230,58.6
42.5,-78.75,2025,230,61
42.5,-78.125,2025,230,59.5
43,-79.375,2025,230,65.9
43,-78.75,2025,230,67.7
43,-78.125,2025,230,64.8
43.5,-79.375,2025,230,75.8
43.5,-78.75,2025,230,74.4
43.5,-78.125,2025,230,68.9
42,-79.375,2025,231,170.3
42,-78.75,2025,231,165.3
42,-78.125,2025,231,180
42.5,-79.375,2025,231,142.7
42.5,-78.75,2025,231,149.2
42.5,-78.125,2025,231,186.7
43,-79.375,2025,231,90
43,-78.75,2025,231,93.7
43,-78.125,2025,231,109.4
43.5,-79.375,2025,231,89.9
43.5,-78.75,2025,231,90
43.5,-78.125,2025,231,90.1
42,-79.375,2025,232,332.8
42,-78.75,2025,232,326.9
42,-78.125,2025,232,58.2
42.5,-79.375,2025,232,13.2
42.5,-78.75,2025,232,23.3
42.5,-78.125,2025,232,40.6
43,-79.375,2025,232,44.2
43,-78.75,2025,232,52.4
43,-78.125,2025,232,59.3
43.5,-79.375,2025,232,58.5
43.5,-78.75,2025,232,75
43.5,-78.125,2025,232,89.6
42,-79.375,2025,233,29
42,-78.75,2025,233,38.7
42,-78.125,2025,233,59
42.5,-79.375,2025,233,45.6
42.5,-78.75,2025,233,48.8
42.5,-78.125,2025,233,57.9
43,-79.375,2025,233,55.8
43,-78.75,2025,233,61.1
43,-78.125,2025,233,67
43.5,-79.375,2025,233,70.7
43.5,-78.75,2025,233,75.2
43.5,-78.125,2025,233,74.9
42,-79.375,2025,234,64.5
42,-78.75,2025,234,73.8
42,-78.125,2025,234,57.8
42.5,-79.375,2025,234,51.7
42.5,-78.75,2025,234,70.3
42.5,-78.125,2025,234,0.9
43,-79.375,2025,234,70.1
43,-78.75,2025,234,31.8
43,-78.125,2025,234,286.4
43.5,-79.375,2025,234,193.6
43.5,-78.75,2025,234,197.3
43.5,-78.125,2025,234,352.8
42,-79.375,2025,235,226
42,-78.75,2025,235,214.8
42,-78.125,2025,235,192.1
42.5,-79.375,2025,235,230
42.5,-78.75,2025,235,226.9
42.5,-78.125,2025,235,228.2
43,-79.375,2025,235,231.6
43,-78.75,2025,235,229.6
43,-78.125,2025,235,231.3
43.5,-79.375,2025,235,230
43.5,-78.75,2025,235,226.9
43.5,-78.125,2025,235,229.2
42,-79.375,2025,236,260.5
42,-78.75,2025,236,248.3
42,-78.125,2025,236,180
42.5,-79.375,2025,236,249.5
42.5,-78.75,2025,236,245.9
42.5,-78.125,2025,236,260.5
43,-79.375,2025,236,248.8
43,-78.75,2025,236,246.8
43,-78.125,2025,236,244.7
43.5,-79.375,2025,236,258.8
43.5,-78.75,2025,236,252.7
43.5,-78.125,2025,236,247.7
42,-79.375,2025,237,272.7
42,-78.75,2025,237,267.7
42,-78.125,2025,237,180
42.5,-79.375,2025,237,274.4
42.5,-78.75,2025,237,270.1
42.5,-78.125,2025,237,270
43,-79.375,2025,237,278.2
43,-78.75,2025,237,275.4
43,-78.125,2025,237,264.7
43.5,-79.375,2025,237,282
43.5,-78.75,2025,237,277.1
43.5,-78.125,2025,237,268.4
42,-79.375,2025,238,282.3
42,-78.75,2025,238,277.8
42,-78.125,2025,238,180
42.5,-79.375,2025,238,283
42.5,-78.75,2025,238,280
42.5,-78.125,2025,238,270
43,-79.375,2025,238,287.1
43,-78.75,2025,238,285.1
43,-78.125,2025,238,276.1
43.5,-79.375,2025,238,294.4
43.5,-78.75,2025,238,287.3
43.5,-78.125,2025,238,280.1
42,-79.375,2025,239,282.3
42,-78.75,2025,239,271.7
42,-78.125,2025,239,275.6
42.5,-79.375,2025,239,270.8
42.5,-78.75,2025,239,273
42.5,-78.125,2025,239,252.9
43,-79.375,2025,239,274.1
43,-78.75,2025,239,271.8
43,-78.125,2025,239,269.4
43.5,-79.375,2025,239,281.4
43.5,-78.75,2025,239,271.4
43.5,-78.125,2025,239,265.9
42,-79.375,2025,240,229.9
42,-78.75,2025,240,229.2
42,-78.125,2025,240,250
42.5,-79.375,2025,240,234.5
42.5,-78.75,2025,240,231.3
42.5,-78.125,2025,240,220.1
43,-79.375,2025,240,243.1
43,-78.75,2025,240,239.1
43,-78.125,2025,240,231.5
43.5,-79.375,2025,240,258.9
43.5,-78.75,2025,240,249.1
43.5,-78.125,2025,240,242.3
42,-79.375,2025,241,310.1
42,-78.75,2025,241,301.3
42,-78.125,2025,241,296.6
42.5,-79.375,2025,241,324.7
42.5,-78.75,2025,241,321.5
42.5,-78.125,2025,241,307.7
43,-79.375,2025,241,335.8
43,-78.75,2025,241,329.3
